Sqr Ft (sqft),Beds,Bath,Lot Size (sqft),Age,Beds_Bath,Sqr Ft^2,Price ($)
6.78105762593618,2.0,2.0,8.669227347271736,55.0,4.0,774400.0,175000.00000000012
7.3427791893318455,4.0,1.0,8.418697944667139,84.0,4.0,2383936.0,28900.0
7.496097345175956,3.0,2.0,7.028201432058005,6.0,7.5,3240000.0,25000.000000000004
8.31898612539206,5.0,7.0,9.007489523929735,87.0,35.0,16810000.0,3200000.0000000023
7.676473646389156,3.0,2.5,8.669227347271736,45.0,7.5,4648336.0,263990.00000000023
7.424761761823209,2.0,3.0,7.289610521451167,133.0,6.0,2808976.0,2100000.000000001
11.911587484458654,4.0,3.0,8.669227347271736,113.0,12.0,22195636324.0,3850000.0000000005
7.134890851565884,3.0,2.0,8.797397374012059,5.0,6.0,1572516.0,149900.0
7.018401799069201,2.0,1.0,8.912742634737025,85.0,2.0,1245456.0,129000.0000000001
7.226936018493289,3.0,2.0,8.998878325435811,53.0,6.0,1890625.0,179900.00000000006
7.904334842085095,4.0,3.0,8.669227347271736,41.0,12.0,7333264.0,349999.9999999997
7.57198844937744,3.0,2.0,9.255218130754269,31.0,6.0,3771364.0,278000.0000000002
7.533158807455563,3.0,2.0,8.910045761473558,13.0,6.0,3489424.0,225000.00000000015
6.8966943316227125,2.0,1.0,8.92930284224307,78.0,2.0,976144.0,104999.99999999997
7.289610521451167,3.0,2.0,8.669227347271736,30.0,6.0,2143296.0,529000.0
8.243282523048375,6.0,6.0,8.909370405197466,51.0,36.0,14447601.0,534999.9999999995
7.4798641311650265,3.0,2.0,8.69433468816865,7.0,6.0,3136441.0,240000.00000000003
7.110696122978827,2.0,3.0,6.947937068614969,38.0,6.0,1498176.0,909999.9999999997
8.242493153187626,4.0,4.0,8.669227347271736,93.0,16.0,14424804.0,1150000.0000000005
7.7354333524996886,3.0,2.0,7.13966033596492,93.0,6.0,5230369.0,294999.9999999998
7.271703706887368,3.0,3.0,9.072571442231286,36.0,9.0,2067844.0,419900.0000000002
8.309184527686298,2.0,1.0,8.669227347271736,103.0,2.0,16483600.0,299900.0
8.312135107648412,4.0,5.0,8.669227347271736,64.0,20.0,16581184.0,375000.00000000006
7.0909098220799835,2.0,2.0,6.682108597449809,50.0,4.0,1440000.0,265000.00000000006
7.144407180321139,3.0,2.0,8.794824928014517,59.0,6.0,1602756.0,108000.00000000001
6.842683282238422,3.0,1.0,6.55250788703459,108.0,3.0,876096.0,64900.00000000002
7.841885928984623,3.0,2.5,8.669227347271736,20.0,7.5,6471936.0,199527.99999999988
6.297109319933935,1.0,1.0,8.669227347271736,15.0,1.0,293764.0,199000.0000000001
7.1853870155804165,3.0,1.0,9.241935933565934,75.0,3.0,1739761.0,89777.00000000001
7.165493475060845,2.0,2.0,7.917536353943631,116.0,7.5,1671849.0,1499.9999999999998
7.1785454837637,2.0,2.0,8.669227347271736,16.0,4.0,1716100.0,599000.0
7.532088143541722,2.0,3.0,8.669227347271736,45.0,6.0,3481956.0,864999.9999999994
7.751045117971802,4.0,2.5,8.669227347271736,45.0,10.0,5396329.0,275000.0000000002
7.496097345175956,3.0,2.0,8.105005537547246,45.0,7.5,3240000.0,14999.99999999999
6.646390514847729,2.0,1.0,8.856376036730422,75.0,2.0,591361.0,560000.0000000003
7.496097345175956,3.0,2.0,8.922924930641832,45.0,7.5,3240000.0,1350000.0
7.634820677745543,3.0,3.0,8.645586406184636,22.0,9.0,4276624.0,259999.9999999998
7.496097345175956,3.0,2.0,8.784927626058323,45.0,7.5,3240000.0,39000.0
6.7464121285733745,1.0,1.0,8.229777750081887,123.0,1.0,722500.0,749999.9999999998
7.387090235656757,2.0,2.5,7.463363045520021,45.0,5.0,2604996.0,369088.00000000023
6.884486652042782,1.0,2.0,8.669227347271736,5.0,2.0,952576.0,281550.0
7.394493107219038,2.0,3.0,8.74862232231722,96.0,6.0,2643876.0,149950.00000000012
7.67368812926773,4.0,3.0,8.594339400592892,64.0,12.0,4622500.0,779000.0000000001
7.943782692458625,4.0,2.0,8.669227347271736,45.0,8.0,7935489.0,267989.99999999994
8.056109659545061,3.0,5.0,9.21542741102474,103.0,7.5,9935104.0,199899.99999999997
6.81783057145415,2.0,1.0,8.669227347271736,73.0,2.0,833569.0,84999.99999999996
8.110727582974489,5.0,4.0,8.669227347271736,5.0,20.0,11082241.0,519999.0000000003
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,198000.00000000006
7.676473646389156,3.0,2.0,9.226508953137767,51.0,6.0,4648336.0,449900.00000000035
8.023552392404348,3.0,4.0,8.669227347271736,42.0,12.0,9308601.0,1118999.9999999995
6.546785410760524,1.0,1.0,6.548219102762372,21.0,1.0,484416.0,265000.00000000006
7.8713112033234065,3.0,3.0,8.784927626058323,20.0,9.0,6864400.0,299999.99999999977
8.301273485191347,4.0,4.0,8.749415406663651,17.0,16.0,16224784.0,4394999.999999998
7.438971592395862,4.0,4.0,7.341483852363161,111.0,16.0,2890000.0,849998.9999999994
7.837159650001675,3.0,3.0,8.770128527538184,46.0,9.0,6411024.0,234899.99999999985
7.9868449011613825,3.0,3.0,8.669227347271736,39.0,9.0,8649481.0,543999.9999999997
7.271703706887368,3.0,2.0,8.849513965486398,69.0,6.0,2067844.0,179900.00000000006
6.970730078143525,3.0,2.0,8.328209491748732,113.0,6.0,1132096.0,798999.9999999997
8.645058562414134,5.0,6.0,8.669227347271736,90.0,30.0,32273761.0,2394999.9999999986
7.467942332285852,4.0,2.0,8.699681400989514,76.0,8.0,3062500.0,749999.9999999998
7.741099090035366,4.0,3.0,8.641709066113805,83.0,12.0,5290000.0,319899.99999999994
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,231999.99999999997
7.758760544157663,4.0,3.0,7.9017475185201445,8.0,12.0,5480281.0,209990.00000000003
6.970730078143525,3.0,1.0,9.231612507251722,41.0,3.0,1132096.0,206831.0000000001
8.001019961323651,5.0,3.5,9.186764635447478,28.0,17.5,8898289.0,515000.00000000006
7.2868764117507,3.0,2.0,8.669227347271736,44.0,6.0,2131600.0,210000.0
7.591861714889934,4.0,2.0,8.517393171418904,45.0,8.0,3924361.0,385000.00000000023
8.18088094199639,4.0,5.0,8.669227347271736,55.0,20.0,12752041.0,599000.0
7.706162970199576,3.0,2.0,8.669227347271736,51.0,6.0,4932841.0,265000.00000000006
7.623153068476902,4.0,3.5,8.669227347271736,45.0,14.0,4177936.0,2149987.999999999
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,199999.99999999997
9.580937944755272,7.0,9.0,8.669227347271736,17.0,63.0,209815225.0,5750000.000000005
7.527793987721444,3.0,2.0,8.935113740791747,53.0,6.0,3452164.0,425888.00000000023
7.919719760924575,4.0,4.0,8.669227347271736,24.0,16.0,7562500.0,449999.99999999994
7.550135342488429,4.0,2.0,9.287671714912506,47.0,8.0,3610000.0,174900.00000000006
7.650168700845001,4.0,3.0,8.009363076630045,11.0,12.0,4410000.0,1240000.0000000005
7.496097345175956,3.0,2.0,8.669227347271736,46.0,7.5,3240000.0,850000.0000000005
6.734591659972948,2.0,1.0,7.313886831633462,104.0,2.0,705600.0,597999.9999999998
7.908387159290043,4.0,3.0,8.669227347271736,58.0,12.0,7392961.0,749999.9999999998
7.270312886079025,3.0,3.0,7.747164966520335,9.0,9.0,2062096.0,209900.00000000017
8.625509334899697,4.0,5.0,8.669227347271736,8.0,20.0,31036041.0,950000.0000000008
7.21081845347222,2.0,2.0,8.561784074744113,57.0,4.0,1830609.0,328599.99999999977
7.496097345175956,3.0,2.0,8.39931015075952,45.0,7.5,3240000.0,499999.99999999977
7.20414929203594,3.0,2.0,8.669227347271736,45.0,6.0,1806336.0,70525.99999999999
6.230481447578482,3.0,1.0,8.669227347271736,7.0,7.5,257049.0,299999.99999999977
7.609862200913554,3.0,3.0,8.335671314792847,4.0,9.0,4068289.0,399886.99999999965
7.217443431696533,3.0,2.0,8.669227347271736,17.0,6.0,1855044.0,354999.9999999998
7.351799869057777,3.0,3.0,8.669227347271736,19.0,9.0,2427364.0,349999.9999999997
7.776954403322442,4.0,3.0,8.474703139795285,4.0,12.0,5683456.0,264899.99999999994
7.3310603052186325,4.0,2.0,8.796792687674662,54.0,8.0,2328676.0,108000.00000000001
6.499787040655854,2.0,1.0,8.669227347271736,20.0,2.0,440896.0,203899.99999999994
7.931644021454311,3.0,4.0,8.84937050375457,4.0,12.0,7745089.0,788835.9999999994
7.646831391430482,4.0,3.0,8.669227347271736,56.0,12.0,4380649.0,369899.9999999998
7.549609165154532,3.0,2.0,9.036106025364846,64.0,6.0,3606201.0,248000.0000000002
8.335911094196945,4.0,5.0,8.849513965486398,8.0,20.0,17388900.0,1749999.9999999998
7.328437352895162,3.0,3.0,9.072571442231286,35.0,9.0,2316484.0,254900.0000000001
7.037905963447182,2.0,2.0,6.55250788703459,123.0,4.0,1295044.0,719499.9999999997
6.698268054115413,2.0,2.0,8.669227347271736,19.0,4.0,656100.0,609999.0
7.915348169263078,4.0,3.0,8.669227347271736,45.0,12.0,7496644.0,409900.00000000006
7.934155233536322,4.0,3.0,8.669227347271736,9.0,12.0,7784100.0,448999.99999999994
7.0909098220799835,3.0,2.0,8.669227347271736,21.0,6.0,1440000.0,139900.0000000001
8.236155661683124,4.0,3.0,8.669227347271736,46.0,12.0,14243076.0,859999.9999999997
7.350516171833998,2.0,3.0,8.379539026117442,53.0,6.0,2421136.0,315000.0000000002
7.602401335665818,3.0,2.0,8.669227347271736,4.0,6.0,4008004.0,396999.9999999998
7.102499355774649,2.0,2.0,8.669227347271736,39.0,4.0,1473796.0,119899.9999999999
7.608374474380783,5.0,3.0,8.715880102296456,37.0,15.0,4056196.0,289999.9999999999
8.266678443305896,5.0,5.0,8.669227347271736,22.0,25.0,15139881.0,459899.99999999965
7.354362330421477,3.0,3.0,7.80057265467065,62.0,9.0,2439844.0,680000.0000000003
7.064759027791802,2.0,2.0,8.669227347271736,23.0,4.0,1366561.0,517999.9999999999
7.011213987350367,3.0,2.0,8.627302414096267,40.0,6.0,1227664.0,230000.0000000001
6.963189985870238,3.0,1.0,6.568077911411976,104.0,3.0,1115136.0,585000.0000000003
7.789454566086673,3.0,3.0,8.833608482690892,82.0,9.0,5827396.0,687000.0
7.791109510610028,3.0,3.0,8.624791202014256,7.0,9.0,5846724.0,465000.00000000023
8.169053149927343,5.0,4.0,8.669227347271736,24.0,20.0,12453841.0,599000.0
8.165647925297504,3.0,2.0,8.398184404834035,73.0,7.5,12369289.0,129900.00000000012
7.764720544771477,4.0,3.0,9.169205828617628,63.0,12.0,5546025.0,298500.0000000001
7.1770187659099,3.0,1.0,8.561784074744113,71.0,3.0,1710864.0,154900.00000000003
7.72356247227797,4.0,2.0,8.223358899479258,94.0,8.0,5107600.0,739999.0000000003
6.76849321164863,1.0,1.0,8.669227347271736,24.0,1.0,755161.0,458999.99999999977
7.669028288589683,4.0,3.0,8.925055424124123,63.0,12.0,4579600.0,898999.9999999995
7.405495663199472,3.0,2.0,8.934455109403913,67.0,6.0,2702736.0,209900.00000000017
7.233455418621439,3.0,2.0,8.715880102296456,34.0,6.0,1915456.0,233999.9999999999
8.188966863648876,4.0,2.0,9.210440366976517,74.0,8.0,12960000.0,674999.9999999998
7.579678823090456,3.0,3.0,7.68662133494462,4.0,9.0,3829849.0,316754.9999999997
11.350441828967277,2.0,1.0,8.669227347271736,86.0,2.0,7225340004.0,739999.9999999999
7.709308333385869,3.0,3.0,8.669227347271736,45.0,9.0,4963984.0,357449.9999999998
7.647308832356238,2.0,3.0,8.669227347271736,8.0,6.0,4384836.0,556000.0000000001
7.325807502595773,2.0,2.0,8.669227347271736,14.0,4.0,2304324.0,739999.9999999999
6.364750756851911,1.0,1.0,8.669227347271736,70.0,1.0,336400.0,239000.00000000003
7.868254265520613,4.0,4.0,8.669227347271736,47.0,16.0,6822544.0,280000.0
7.5652752818989315,3.0,4.0,8.669227347271736,70.0,12.0,3721041.0,249999.9999999998
7.508238774678663,3.0,2.5,7.81762544305337,32.0,7.5,3319684.0,265000.00000000006
6.863803391452954,3.0,1.0,8.881975184248867,75.0,3.0,913936.0,299000.00000000006
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,1499999.9999999986
7.00850518208228,3.0,1.0,8.669227347271736,70.0,3.0,1221025.0,120000.00000000004
7.221105098182496,2.0,3.0,7.366445148327599,16.0,6.0,1868689.0,245900.00000000003
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,29899.999999999996
7.59488438721652,4.0,2.0,9.121399862679535,31.0,8.0,3948169.0,312000.0000000001
7.814399633804487,3.0,3.0,8.627123250788433,24.0,9.0,6125625.0,1374999.999999999
7.86480400332846,5.0,4.0,8.452761331256848,119.0,20.0,6775609.0,950000.0000000008
6.548219102762372,1.0,1.0,7.799753318287247,111.0,1.0,485809.0,199000.0000000001
7.855932199718614,4.0,3.0,8.657129031713755,15.0,12.0,6656400.0,284000.00000000023
7.431299675155903,5.0,2.0,8.713253274320705,108.0,10.0,2845969.0,599000.0
7.892078421248119,3.0,3.0,8.669227347271736,20.0,9.0,7155625.0,309000.00000000006
7.718685495198466,3.0,2.0,8.669227347271736,8.0,6.0,5058001.0,546999.9999999999
7.143617602704121,3.0,2.0,8.545391845774915,25.0,6.0,1600225.0,235000.0
7.479299637782834,4.0,2.0,7.584773077612199,32.0,8.0,3132900.0,720258.9999999995
7.496097345175956,3.0,2.0,8.707978826622321,45.0,7.5,3240000.0,67000.0
7.133295954896068,4.0,2.0,7.745002803515839,88.0,8.0,1567504.0,134999.99999999997
6.948897222313312,2.0,1.0,8.409162447202533,71.0,2.0,1083681.0,999.9999999999999
8.127109185346375,4.0,5.0,8.669227347271736,74.0,20.0,11451456.0,1275000.0000000002
7.422373700986824,3.0,2.0,7.8160138391590275,105.0,6.0,2795584.0,129000.0000000001
7.969011781106478,4.0,3.0,8.669227347271736,6.0,12.0,8346321.0,896999.9999999997
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,175000.00000000012
7.661527081358517,4.0,2.5,8.669227347271736,45.0,10.0,4511376.0,199499.99999999994
7.839525581704678,4.0,3.0,9.039077442538963,30.0,12.0,6441444.0,479899.9999999998
7.186144304522325,3.0,2.0,8.669227347271736,14.0,6.0,1742400.0,649000.0000000006
7.342131730584722,2.0,2.0,8.669227347271736,45.0,4.0,2380849.0,354999.9999999998
6.415096959171596,1.0,1.0,8.669227347271736,59.0,1.0,372100.0,299000.00000000006
6.823286122355687,2.0,2.0,5.575949103146316,17.0,4.0,842724.0,407899.9999999999
7.188412736496954,3.0,2.0,8.412054873292933,88.0,6.0,1750329.0,129900.00000000012
7.333676395657684,2.0,3.0,8.669227347271736,5.0,6.0,2340900.0,415000.00000000006
6.8679744089702925,4.0,2.0,8.339978571990427,66.0,8.0,921600.0,319899.99999999994
6.8679744089702925,2.0,1.0,5.846438775057725,49.0,2.0,921600.0,116000.0000000001
7.934871565945177,4.0,4.0,7.659642954564682,215.0,16.0,7795264.0,1800000.000000001
7.02197642307216,3.0,2.0,8.476371196895983,40.0,6.0,1254400.0,829000.0000000002
7.387090235656757,3.0,3.0,6.77078942390898,8.0,9.0,2604996.0,375000.00000000006
8.207946941048617,4.0,3.5,9.036938912556787,7.0,14.0,13461561.0,464899.9999999997
7.847762537473608,3.0,3.0,9.105090961257085,67.0,9.0,6548481.0,950000.0000000008
7.496097345175956,3.0,2.0,9.220983532074662,45.0,7.5,3240000.0,219999.99999999983
6.8679744089702925,3.0,2.0,8.570165076182343,63.0,6.0,921600.0,84999.99999999996
6.9363427358340495,3.0,2.0,6.860663671448287,98.0,6.0,1056784.0,189900.00000000015
7.0431599159883405,3.0,1.0,8.699681400989514,51.0,3.0,1308736.0,73999.99999999997
7.496097345175956,3.0,2.0,8.651199471263972,45.0,7.5,3240000.0,79000.00000000006
7.937731775260109,6.0,4.0,8.669227347271736,49.0,24.0,7840000.0,794999.9999999998
7.377133712833954,3.0,2.0,8.699681400989514,34.0,6.0,2553604.0,249999.9999999998
7.342131730584722,3.0,2.0,8.867990898182093,78.0,6.0,2380849.0,151900.0000000001
8.207674424355282,4.0,4.0,7.798112628829788,26.0,16.0,13454224.0,725000.0000000006
8.011686729127847,4.0,4.0,8.804775258867686,26.0,16.0,9090225.0,530000.0000000003
7.622174594817622,2.0,3.0,8.669227347271736,16.0,6.0,4169764.0,449999.99999999994
8.178358165605836,4.0,3.0,8.715880102296456,24.0,12.0,12687844.0,499899.99999999994
7.727094484779841,4.0,2.0,8.5016733797582,96.0,8.0,5143824.0,898999.9999999995
8.207674424355282,4.0,4.0,9.212338374638856,25.0,16.0,13454224.0,549899.9999999998
7.88758403166028,4.0,3.0,9.15461622320382,22.0,12.0,7091569.0,305999.9999999998
7.277247726631484,3.0,2.0,8.436416881388949,16.0,6.0,2090916.0,198000.00000000006
7.731930721948486,5.0,2.0,7.731930721948486,17.0,10.0,5193841.0,575000.0000000001
6.927557906278317,2.0,2.0,7.215975002651466,43.0,4.0,1038361.0,230000.0000000001
7.0431599159883405,3.0,2.0,8.51057131510735,81.0,6.0,1308736.0,215000.0
8.164225652265827,4.0,3.0,8.669227347271736,10.0,12.0,12334144.0,589000.0
7.352441100243583,3.0,2.0,8.612685172875459,24.0,6.0,2430481.0,425000.0000000002
7.226936018493289,2.0,2.0,5.7430031878094825,19.0,4.0,1890625.0,798999.9999999997
7.030857476116121,3.0,2.0,8.517393171418904,103.0,6.0,1276900.0,84999.99999999996
7.051855622955894,3.0,1.0,9.0217190130337,64.0,7.5,1331716.0,106000.00000000001
8.032035314398824,3.0,3.0,8.669227347271736,45.0,9.0,9467929.0,481649.00000000023
8.350666240520924,4.0,5.0,8.669227347271736,45.0,20.0,17909824.0,630000.0000000006
8.015987811027237,4.0,3.0,8.669227347271736,26.0,12.0,9168784.0,455000.0
7.018401799069201,3.0,2.0,8.669227347271736,50.0,6.0,1245456.0,348000.0000000002
7.61972421378267,3.0,3.0,9.242226560838505,4.0,9.0,4149369.0,774899.9999999994
7.895436006942965,4.0,3.0,8.80537513890967,37.0,12.0,7203856.0,464500.00000000035
7.324489979348532,3.0,2.0,9.201501423308978,38.0,6.0,2298256.0,244999.99999999997
7.994969522697877,4.0,3.5,8.669227347271736,45.0,14.0,8791225.0,405900.00000000023
7.456454555176209,3.0,2.0,8.885025658050846,50.0,6.0,2992900.0,97500.0
7.496097345175956,3.0,2.0,8.071218539969863,45.0,7.5,3240000.0,26999.999999999978
7.087573705557973,3.0,2.0,8.784927626058323,44.0,6.0,1430416.0,219600.0
7.572502985020384,3.0,2.0,8.51057131510735,25.0,6.0,3775249.0,330000.0000000001
6.478509642208569,1.0,1.0,8.778325928634482,109.0,1.0,422500.0,237000.00000000003
7.116394144093465,3.0,1.0,8.228710798793687,93.0,3.0,1515361.0,164900.00000000006
7.284134806195205,3.0,3.0,8.161375023197486,23.0,9.0,2119936.0,184499.99999999997
7.05617528410041,2.0,1.0,8.669227347271736,68.0,2.0,1343281.0,118000.00000000009
8.020927718981577,4.0,3.0,8.84937050375457,4.0,12.0,9259849.0,423899.99999999977
7.2875606403097235,3.0,2.0,8.669227347271736,45.0,6.0,2134521.0,220240.00000000012
7.811163385025279,6.0,3.0,8.517393171418904,79.0,18.0,6086089.0,540000.0000000001
8.119100837637486,4.0,4.0,8.212297138229768,9.0,16.0,11269449.0,698999.9999999995
6.710523109452428,2.0,1.0,8.545002892055505,72.0,2.0,672400.0,149900.0
7.949444420250626,4.0,3.0,9.272939513732704,23.0,12.0,8025889.0,423000.0
7.471932078245122,3.0,4.0,7.526717561352706,18.0,12.0,3087049.0,935000.0000000006
9.067970030684457,5.0,4.0,8.669227347271736,96.0,20.0,75203584.0,3998999.999999999
7.400620577371135,3.0,3.0,8.669227347271736,29.0,9.0,2676496.0,215000.0
7.343426229147367,2.0,2.0,8.669227347271736,24.0,4.0,2387025.0,615000.0
6.55250788703459,2.0,1.0,8.561784074744113,72.0,2.0,490000.0,46499.999999999985
7.875119281040293,3.0,2.5,9.058004710672485,47.0,7.5,6916900.0,599899.9999999997
7.5953872788539725,5.0,3.0,8.669227347271736,57.0,15.0,3952144.0,284999.99999999994
7.057036981697891,2.0,3.0,8.669227347271736,166.0,6.0,1345600.0,725000.0000000006
7.40184157874383,3.0,2.0,8.669227347271736,50.0,6.0,2683044.0,148899.9999999999
6.940222469119639,3.0,1.0,9.13227071655426,119.0,3.0,1065024.0,84900.00000000001
8.1886891244442,4.0,3.0,8.669227347271736,96.0,12.0,12952801.0,465000.00000000023
7.069874128458572,3.0,2.0,9.144307401371744,63.0,6.0,1380625.0,194900.00000000006
7.743269700829004,5.0,2.0,8.641709066113805,97.0,10.0,5313025.0,169000.00000000012
7.6787889981991535,4.0,2.5,8.669227347271736,45.0,10.0,4669921.0,366989.9999999997
7.369600720526409,3.0,3.0,6.71174039505618,18.0,9.0,2515396.0,259999.9999999998
7.783224016336037,3.0,4.0,8.669227347271736,4.0,12.0,5755201.0,525000.0000000003
7.532088143541722,3.0,3.0,8.669227347271736,4.0,9.0,3481956.0,309899.99999999977
7.398174092970465,3.0,3.0,8.669227347271736,55.0,9.0,2663424.0,194900.00000000006
8.322880021769905,4.0,4.0,8.669227347271736,36.0,16.0,16941456.0,344999.9999999997
7.160069207596127,2.0,2.0,8.669227347271736,128.0,4.0,1653796.0,385000.00000000023
7.405495663199472,4.0,3.0,8.52793528794814,18.0,12.0,2702736.0,194000.00000000006
8.007034012193408,3.0,3.0,8.669227347271736,45.0,9.0,9006001.0,274900.00000000006
8.531293315795018,4.0,4.0,8.669227347271736,23.0,16.0,25704900.0,2800000.000000002
7.721348612617949,3.0,2.0,8.669227347271736,45.0,6.0,5085025.0,288999.9999999999
8.440744019252831,4.0,5.0,8.669227347271736,15.0,20.0,21446161.0,3750000.0000000023
8.450198322591959,4.0,5.0,8.669227347271736,58.0,20.0,21855625.0,899999.0000000007
7.575071699507561,4.0,2.0,8.296297112642508,97.0,8.0,3794704.0,999.9999999999999
7.89989532313973,3.0,3.0,9.021235862885396,4.0,9.0,7268416.0,591204.0000000001
8.218247926685745,4.0,4.0,9.198369000194964,83.0,16.0,13741849.0,1249999.999999999
7.765993079407675,4.0,3.0,8.699348067653093,4.0,12.0,5560164.0,255490.00000000006
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,35000.00000000001
7.926241523170962,5.0,3.0,9.145375093123823,69.0,15.0,7661824.0,1599499.9999999993
7.958576903813898,2.0,3.0,8.669227347271736,13.0,6.0,8173881.0,694900.0000000005
7.731492029245684,3.0,2.0,8.977146484808472,25.0,6.0,5189284.0,630000.0000000006
7.280008252884188,3.0,2.0,8.669227347271736,4.0,6.0,2102500.0,249899.9999999999
7.496097345175956,3.0,2.0,9.015419779605713,45.0,7.5,3240000.0,61549.99999999996
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,89000.00000000004
6.761572768804055,1.0,1.0,8.669227347271736,41.0,1.0,744769.0,84000.00000000003
7.22983877815125,3.0,2.0,8.669227347271736,68.0,6.0,1901641.0,249000.00000000006
6.93828448401696,2.0,2.0,6.9363427358340495,36.0,4.0,1060900.0,249000.00000000006
7.204892510204673,3.0,2.0,8.910720661951359,63.0,6.0,1809025.0,114999.99999999991
7.472500744737558,3.0,2.0,9.053920452704881,92.0,6.0,3090564.0,334899.9999999999
7.742835955430749,4.0,3.0,8.889997357284841,11.0,12.0,5308416.0,309950.0000000003
7.728855823852543,3.0,2.0,7.356918242356021,108.0,7.5,5161984.0,159899.9999999999
6.645090969505644,2.0,1.0,8.641885635373555,73.0,2.0,589824.0,119899.9999999999
7.591357046698551,3.0,2.0,9.212338374638856,45.0,6.0,3920400.0,309899.99999999977
7.441906728051625,3.0,2.0,9.0642735958414,40.0,6.0,2907025.0,225000.00000000015
7.3537223303996315,3.0,2.5,8.669227347271736,45.0,7.5,2436721.0,389990.0000000003
7.432483807917119,2.0,1.0,8.865170419651774,79.0,2.0,2852721.0,409999.9999999997
6.70196036600254,2.0,1.0,8.812992231969966,71.0,2.0,660969.0,270000.00000000006
7.496097345175956,3.0,2.0,8.731497794063243,45.0,7.5,3240000.0,685000.0000000005
7.820840879907344,4.0,5.0,8.669227347271736,5.0,20.0,6205081.0,559899.9999999999
7.978310969867722,5.0,4.0,8.669227347271736,21.0,20.0,8503056.0,625000.0000000002
7.564757012905729,2.0,1.0,8.418697944667139,123.0,2.0,3717184.0,80000.0
7.046647277848756,2.0,2.0,8.669227347271736,5.0,4.0,1317904.0,2185000.0
8.071218539969863,5.0,3.0,8.910045761473558,18.0,15.0,10240000.0,324999.9999999999
7.761319180947987,3.0,3.0,8.669227347271736,82.0,9.0,5508409.0,1849999.9999999995
7.613324979540639,3.0,2.0,8.641709066113805,22.0,6.0,4096576.0,389000.00000000035
7.583247524303362,4.0,2.0,9.212338374638856,68.0,8.0,3857296.0,479000.00000000035
7.258412150595307,2.0,2.0,8.669227347271736,45.0,4.0,2013561.0,201989.9999999999
8.27410200229233,4.0,3.0,8.669227347271736,47.0,12.0,15366400.0,525000.0000000003
7.408530566894626,5.0,3.0,8.117610746466228,78.0,15.0,2719201.0,239999.00000000015
7.61972421378267,4.0,4.0,8.029758520440822,17.0,16.0,4149369.0,379950.0
7.478734825567875,3.0,4.0,7.446585099157725,8.0,12.0,3129361.0,888000.0000000001
7.618251097876695,3.0,2.0,8.669227347271736,87.0,6.0,4137156.0,574999.0
7.217443431696533,3.0,2.0,8.669227347271736,19.0,6.0,1855044.0,1694999.9999999998
7.1808311990445555,3.0,2.0,9.036106025364846,48.0,6.0,1723969.0,79000.00000000006
7.713784616598755,2.0,1.0,8.669227347271736,74.0,2.0,5008644.0,435000.0
7.523481312573497,3.0,4.0,8.669227347271736,77.0,12.0,3422500.0,424900.00000000006
7.443078374348516,3.0,2.0,8.39931015075952,76.0,6.0,2913849.0,158999.99999999997
8.491875383431948,4.0,6.0,9.259225769705994,102.0,24.0,23755876.0,2194999.9999999995
7.828834527588089,4.0,3.0,8.669227347271736,85.0,12.0,6305121.0,465000.00000000023
7.496097345175956,3.0,2.0,7.535830462798367,45.0,7.5,3240000.0,135500.00000000003
7.170888478512505,4.0,2.0,8.952475967933584,38.0,8.0,1690000.0,240000.00000000003
6.78105762593618,2.0,1.0,6.747586526829315,148.0,2.0,774400.0,237499.99999999983
7.995306620290822,4.0,3.0,8.669227347271736,45.0,12.0,8797156.0,524994.9999999998
6.795705775173514,3.0,3.0,6.532334292222349,4.0,9.0,797449.0,399999.9999999999
7.737616282857904,4.0,2.5,8.830543010616596,24.0,10.0,5253264.0,330000.0000000001
6.954638864880987,2.0,2.0,7.694392802629421,18.0,4.0,1096209.0,139999.9999999999
8.287276755814599,5.0,5.0,8.669227347271736,39.0,25.0,15776784.0,749899.9999999994
8.376320632534823,4.0,4.0,8.669227347271736,53.0,16.0,18852964.0,1595000.0000000007
7.050122520269059,3.0,2.0,9.082620630373812,63.0,6.0,1327104.0,174900.00000000006
6.810142450115136,1.0,1.0,8.669227347271736,17.0,1.0,820836.0,264899.99999999994
6.980075940561763,2.0,1.0,8.517393171418904,101.0,2.0,1153476.0,64999.999999999956
7.496097345175956,3.0,2.0,8.669227347271736,45.0,7.5,3240000.0,415000.00000000006
7.552237287560802,4.0,2.0,9.062536177207788,55.0,8.0,3625216.0,294999.9999999998
7.496097345175956,3.0,2.0,8.199189359078067,45.0,7.5,3240000.0,2499999.9999999995
8.106212902619962,4.0,3.0,8.910045761473558,20.0,12.0,10982596.0,422000.00000000006
8.019283792916793,3.0,2.0,9.072571442231286,51.0,7.5,9229444.0,189900.00000000015
